video_id,title,uploader,channel_id,video_url,duration_sec,view_count,upload_date
48pdKz3AkiE,Oru Paatt Paadiyalo?😎🤫#kerala #comedy #funny #malayalam #friends #song #music #trendingsongs #fyp,Issa Joshy,UCXR58xFcwW7BftdUxUS0IWA,https://www.youtube.com/shorts/48pdKz3AkiE,17.0,1057380.0,
9tiu_DFHBdc,Non Stop Laughter Riot 🤣🔥 | C.I.D Moosa | Dileep | Bhavana | Sun NXT Malayalam,Sun NXT Malayalam,UC26UNezdPZfGkRnxX3fVWGA,https://www.youtube.com/watch?v=9tiu_DFHBdc,809.0,3586441.0,
gtZM8pfTfN4,സ്പീഡ് ബോട്ട് 🚤| TEACHER VS STUDENTS |Fun Da |Malayalam Comedy |Shorts|,Fun Da.,UC4P7fgvQinbOJDEJ9lluZWA,https://www.youtube.com/shorts/gtZM8pfTfN4,60.0,1628064.0,
Hqh7be1SHpg,"share this to your ""Pookie"" 😅 #relatable #friend  #ytshorts #viralshorts",Asiaville Malayalam,UCq6GEVYEsW6UXPZVfRsyAgA,https://www.youtube.com/shorts/Hqh7be1SHpg,60.0,3127056.0,
PfkUEpZZ5Ds,Tag those 90's kids 😅😅 #asiavillemalayalam #schoolopening #relatable #kids #youtubeshorts #comedy,Asiaville Malayalam,UCq6GEVYEsW6UXPZVfRsyAgA,https://www.youtube.com/shorts/PfkUEpZZ5Ds,60.0,6984823.0,
GyLhCKwszZI,കസ്റ്റമർ കെയർ 📳| PHONE COVER |Fun Da |Malayalam Comedy |Shorts|,Fun Da.,UC4P7fgvQinbOJDEJ9lluZWA,https://www.youtube.com/shorts/GyLhCKwszZI,49.0,9240086.0,
PBA8Xi6Z0wU,വീട്ടിൽ ആരും ഇല്ലാത്തപ്പോൾ അയാൾ എന്നെ.. | New Malayalam Comedy Scenes | Nerchappetty Malayalam Movie,Cinema Chirima,UCJBeT04Hs8-vEH0nKMt4tzw,https://www.youtube.com/shorts/PBA8Xi6Z0wU,26.0,1065627.0,
m2HQy65e-1I,LKG Online Class | Episode - 20 | മലയാളം | Malayalam,Kids Area Online,UChOtbp1GZ7DvrI9yaXvx9XA,https://www.youtube.com/watch?v=m2HQy65e-1I,1068.0,921705.0,
JuH-dY4e9cE,Malayalam alphabets and consonants| മലയാളം സ്വരാക്ഷരങ്ങളും വ്യഞ്ജനാക്ഷരങ്ങളും തുടങ്ങുന്ന വാക്കുകൾ|,PRINITMALAYALAM,UCyhyy6m49_9V6rGFSlm7cLg,https://www.youtube.com/watch?v=JuH-dY4e9cE,810.0,2793330.0,
GWfJ-KofDNU,Malayalam Alphabet Song  | Malayalam Phonics Song with two words |മലയാളം അക്ഷരമാലഗാനം  സ്വരാക്ഷരങ്ങൾ,Momo Kids TV,UC-xG8e6HXrUXtFNDcqopoUA,https://www.youtube.com/watch?v=GWfJ-KofDNU,231.0,3089078.0,
rrc9f1krQFo,Aanum Pennum Malayalam Movie | Is Samyuktha patiently waiting for the perfect moment? | Samyuktha,API Malayalam Movies,UCGH6FMbhlmVDUP96nQVYe2Q,https://www.youtube.com/watch?v=rrc9f1krQFo,990.0,2410721.0,
3mG34YXaSbM,Malayalam Alphabets | Malayalam Alphabets and Words for children,MillenniumAnimations,UCCeN3tSyliL-J3u_Kp0Cb_A,https://www.youtube.com/watch?v=3mG34YXaSbM,666.0,3468995.0,
wEpB_9UatCc,Only For Love 💞 Malayalam Explanation | Final Part | @fiyatalks,FIYA TALKS,UCOFHdTOyljlys9KCKDX1k0w,https://www.youtube.com/watch?v=wEpB_9UatCc,821.0,14833.0,
